X;Y;Z;Strati
550214.310547;7821752.867188;-9744.650391;250.000000
549039.310547;7817567.160156;-9580.250000;250.000000
549776.810547;7816647.429688;-9664.559570;250.000000
550189.310547;7821171.000000;-9715.500000;250.000000
550164.310547;7816891.437500;-9575.440430;250.000000
549126.810547;7816666.199219;-9682.419922;250.000000
552026.810547;7821659.019531;-9575.879883;250.000000
550664.310547;7817210.527344;-9616.750000;250.000000
550339.310547;7816741.277344;-9605.950195;250.000000
550264.310547;7820438.968750;-9464.660156;250.000000
549714.310547;7818674.589844;-9546.740234;250.000000
549576.810547;7818580.738281;-9572.940430;250.000000
550101.810547;7821020.839844;-9695.969727;250.000000
551364.310547;7821565.167969;-9666.730469;250.000000
550626.810547;7817417.000000;-9629.690430;250.000000
551364.310547;7821508.859375;-9675.799805;250.000000
548901.810547;7817172.988281;-9636.450195;250.000000
552126.810547;7821546.398438;-9603.250000;250.000000
552364.310547;7821321.160156;-9603.620117;250.000000
550839.310547;7820101.109375;-9524.700195;250.000000
549226.810547;7818149.027344;-9707.669922;250.000000
551814.310547;7821602.710938;-9610.009766;250.000000
550676.810547;7817360.687500;-9622.969727;250.000000
550276.810547;7817567.160156;-9667.049805;250.000000
549451.810547;7819049.988281;-9655.959961;250.000000
549151.810547;7820101.109375;-9721.599609;250.000000
549914.310547;7817210.527344;-9627.129883;250.000000
550489.310547;7821508.859375;-9735.799805;250.000000
549826.810547;7821659.019531;-9742.500000;250.000000
550626.810547;7821827.949219;-9727.070313;250.000000
549589.310547;7820682.980469;-9720.070313;250.000000
550401.810547;7820626.667969;-9490.540039;250.000000
549701.810547;7817079.140625;-9629.429688;250.000000
550389.310547;7818261.648438;-9682.190430;250.000000
549014.310547;7820082.339844;-9723.860352;250.000000
551739.310547;7821546.398438;-9637.519531;250.000000
548964.310547;7821171.000000;-9771.059570;250.000000
548889.310547;7821283.617188;-9766.059570;250.000000
549739.310547;7819012.449219;-9608.940430;250.000000
552064.310547;7816722.507813;-9542.190430;250.000000
549239.310547;7816947.750000;-9647.889648;250.000000
549614.310547;7820645.437500;-9715.320313;250.000000
551664.310547;7821152.230469;-9673.719727;250.000000
549164.310547;7818674.589844;-9710.230469;250.000000
549701.810547;7817698.546875;-9657.740234;250.000000
548964.310547;7821415.007813;-9755.009766;250.000000
551314.310547;7817266.839844;-9577.759766;250.000000
550739.310547;7818017.636719;-9616.509766;250.000000
551101.810547;7818149.027344;-9571.030273;250.000000
550126.810547;7818261.648438;-9702.370117;250.000000
549851.810547;7817604.699219;-9666.830078;250.000000
550864.310547;7818242.878906;-9627.940430;250.000000
551351.810547;7821152.230469;-9679.209961;250.000000
550876.810547;7819650.628906;-9552.580078;250.000000
551839.310547;7821302.390625;-9673.980469;250.000000
549239.310547;7818618.281250;-9686.679688;250.000000
551114.310547;7817886.250000;-9575.309570;250.000000
549864.310547;7817811.167969;-9707.830078;250.000000
551114.310547;7817604.699219;-9582.719727;250.000000
552264.310547;7821677.789063;-9560.980469;250.000000
549064.310547;7816966.519531;-9651.889648;250.000000
549401.810547;7821208.539063;-9747.820313;250.000000
550864.310547;7817792.398438;-9592.559570;250.000000
551651.810547;7821490.089844;-9656.799805;250.000000
550801.810547;7818092.718750;-9622.280273;250.000000
549951.810547;7821396.238281;-9756.169922;250.000000
549826.810547;7820908.218750;-9725.290039;250.000000
550389.310547;7817191.757813;-9591.040039;250.000000
549564.310547;7817961.328125;-9691.959961;250.000000
551151.810547;7818055.179688;-9563.440430;250.000000
551201.810547;7817623.468750;-9580.370117;250.000000
549226.810547;7821039.609375;-9748.980469;250.000000
549751.810547;7821433.781250;-9748.120117;250.000000
551639.310547;7821189.769531;-9676.160156;250.000000
549301.810547;7816853.898438;-9683.459961;250.000000
550164.310547;7821602.710938;-9746.349609;250.000000
552039.310547;7821621.480469;-9588.549805;250.000000
550164.310547;7819049.988281;-9587.589844;250.000000
550251.810547;7817022.828125;-9563.660156;250.000000
549089.310547;7820119.878906;-9721.240234;250.000000
550289.310547;7820345.121094;-9404.400391;250.000000
549114.310547;7821095.917969;-9760.639648;250.000000
551014.310547;7817529.617188;-9587.780273;250.000000
550414.310547;7817097.910156;-9575.009766;250.000000
550364.310547;7817004.058594;-9567.900391;250.000000
549289.310547;7821058.378906;-9743.870117;250.000000
550939.310547;7817529.617188;-9587.339844;250.000000
551214.310547;7821546.398438;-9677.889648;250.000000
549726.810547;7817548.386719;-9626.040039;250.000000
549764.310547;7817698.546875;-9676.559570;250.000000
549851.810547;7821377.468750;-9759.089844;250.000000
550789.310547;7817698.546875;-9592.580078;250.000000
550689.310547;7817398.226563;-9621.280273;250.000000
550626.810547;7818036.410156;-9624.379883;250.000000
549314.310547;7821227.308594;-9747.959961;250.000000
549851.810547;7819669.398438;-9643.259766;250.000000
551051.810547;7818036.410156;-9590.669922;250.000000
