X;Y;Z;Strati
549926.810547;7817886.250000;-8865.429688;0.000000
549676.810547;7817998.871094;-8867.519531;0.000000
551351.810547;7821246.078125;-8892.410156;0.000000
551414.310547;7819200.148438;-8817.860352;0.000000
550039.310547;7821734.101563;-8959.339844;0.000000
548889.310547;7818355.500000;-8921.879883;0.000000
551776.810547;7819669.398438;-8824.410156;0.000000
550626.810547;7819669.398438;-8804.230469;0.000000
551314.310547;7818637.046875;-8797.389648;0.000000
550726.810547;7817417.000000;-8813.150391;0.000000
552064.310547;7817210.527344;-8768.570313;0.000000
552076.810547;7820082.339844;-8771.530273;0.000000
549951.810547;7818224.109375;-8864.330078;0.000000
550614.310547;7820532.820313;-8813.799805;0.000000
550401.810547;7817980.097656;-8842.389648;0.000000
551626.810547;7819688.167969;-8828.230469;0.000000
551776.810547;7816778.816406;-8778.780273;0.000000
550376.810547;7819275.230469;-8803.290039;0.000000
551289.310547;7819425.390625;-8812.629883;0.000000
549864.310547;7819106.300781;-8845.169922;0.000000
549576.810547;7819143.839844;-8884.280273;0.000000
549839.310547;7819369.078125;-8848.580078;0.000000
550326.810547;7821339.929688;-8921.209961;0.000000
552064.310547;7817642.238281;-8787.120117;0.000000
552214.310547;7819331.539063;-8816.009766;0.000000
552389.310547;7817567.160156;-8750.950195;0.000000
551689.310547;7819181.378906;-8816.910156;0.000000
552214.310547;7818092.718750;-8807.410156;0.000000
550789.310547;7821039.609375;-8903.860352;0.000000
551589.310547;7818881.058594;-8797.299805;0.000000
552276.810547;7820720.519531;-8829.980469;0.000000
552326.810547;7821640.250000;-8845.089844;0.000000
551751.810547;7818805.980469;-8798.559570;0.000000
550326.810547;7821715.328125;-8943.230469;0.000000
550551.810547;7820551.589844;-8811.679688;0.000000
550864.310547;7819444.160156;-8802.379883;0.000000
550064.310547;7819932.179688;-8821.250000;0.000000
551201.810547;7820570.359375;-8855.969727;0.000000
549001.810547;7817191.757813;-8852.969727;0.000000
550414.310547;7818393.039063;-8841.540039;0.000000
549726.810547;7818486.890625;-8843.040039;0.000000
550289.310547;7817154.218750;-8817.089844;0.000000
550639.310547;7818242.878906;-8817.919922;0.000000
552414.310547;7819650.628906;-8812.570313;0.000000
550901.810547;7821377.468750;-8919.410156;0.000000
552051.810547;7819350.308594;-8813.290039;0.000000
550789.310547;7821377.468750;-8919.679688;0.000000
551051.810547;7818956.140625;-8816.389648;0.000000
549651.810547;7821809.179688;-8969.629883;0.000000
552301.810547;7820889.449219;-8840.179688;0.000000
552389.310547;7816947.750000;-8705.070313;0.000000
551351.810547;7819594.320313;-8817.980469;0.000000
551039.310547;7820682.980469;-8853.219727;0.000000
551139.310547;7818693.359375;-8820.049805;0.000000
549551.810547;7821640.250000;-8966.179688;0.000000
552064.310547;7816853.898438;-8768.240234;0.000000
551589.310547;7818730.898438;-8790.459961;0.000000
551676.810547;7817210.527344;-8787.230469;0.000000
551351.810547;7819425.390625;-8808.410156;0.000000
551576.810547;7817886.250000;-8796.980469;0.000000
551639.310547;7819275.230469;-8823.070313;0.000000
549514.310547;7819162.609375;-8893.080078;0.000000
552264.310547;7819031.218750;-8812.269531;0.000000
551814.310547;7820007.257813;-8798.950195;0.000000
550264.310547;7821565.167969;-8935.269531;0.000000
549189.310547;7817923.789063;-8865.099609;0.000000
550464.310547;7817829.937500;-8834.099609;0.000000
550076.810547;7820138.648438;-8815.360352;0.000000
551426.810547;7820664.210938;-8871.700195;0.000000
550114.310547;7818224.109375;-8863.209961;0.000000
550339.310547;7817980.097656;-8849.080078;0.000000
549814.310547;7819800.789063;-8871.830078;0.000000
549751.810547;7817811.167969;-8860.099609;0.000000
551976.810547;7821095.917969;-8862.639648;0.000000
550789.310547;7820889.449219;-8887.429688;0.000000
549051.810547;7818524.429688;-8914.000000;0.000000
550176.810547;7817398.226563;-8831.969727;0.000000
550589.310547;7818805.980469;-8815.070313;0.000000
549101.810547;7817473.308594;-8827.900391;0.000000
551801.810547;7819031.218750;-8811.160156;0.000000
552114.310547;7820307.578125;-8773.030273;0.000000
550639.310547;7818956.140625;-8804.950195;0.000000
552339.310547;7817811.167969;-8785.120117;0.000000
549289.310547;7819162.609375;-8911.309570;0.000000
551989.310547;7818411.808594;-8802.469727;0.000000
551814.310547;7818956.140625;-8808.110352;0.000000
551676.810547;7817717.320313;-8801.230469;0.000000
551514.310547;7820776.828125;-8867.610352;0.000000
551176.810547;7817454.539063;-8784.250000;0.000000
550901.810547;7820908.218750;-8884.990234;0.000000
552039.310547;7818956.140625;-8812.650391;0.000000
550364.310547;7819481.699219;-8807.849609;0.000000
548889.310547;7818430.578125;-8923.000000;0.000000
550501.810547;7819350.308594;-8771.150391;0.000000
549776.810547;7820044.800781;-8890.309570;0.000000
551601.810547;7818393.039063;-8797.000000;0.000000
550289.310547;7817661.007813;-8838.780273;0.000000
550439.310547;7819631.859375;-8784.419922;0.000000
552189.310547;7817022.828125;-8728.030273;0.000000
549664.310547;7818167.796875;-8869.339844;0.000000
549801.810547;7816797.589844;-8835.879883;0.000000
551576.810547;7821339.929688;-8902.769531;0.000000
549689.310547;7819143.839844;-8865.419922;0.000000
551976.810547;7817736.089844;-8793.740234;0.000000
550464.310547;7817398.226563;-8829.290039;0.000000
551076.810547;7820570.359375;-8844.889648;0.000000
551551.810547;7819913.410156;-8837.610352;0.000000
551601.810547;7820363.886719;-8835.780273;0.000000
550851.810547;7821227.308594;-8915.120117;0.000000
551239.310547;7821546.398438;-8906.379883;0.000000
549989.310547;7817736.089844;-8857.959961;0.000000
551976.810547;7821734.101563;-8852.759766;0.000000
549651.810547;7819932.179688;-8901.349609;0.000000
549351.810547;7819913.410156;-8925.469727;0.000000
551001.810547;7819519.238281;-8807.919922;0.000000
549701.810547;7818730.898438;-8848.589844;0.000000
549926.810547;7821677.789063;-8970.580078;0.000000
549439.310547;7821396.238281;-8963.709961;0.000000
550839.310547;7819913.410156;-8809.349609;0.000000
552301.810547;7816872.667969;-8735.599609;0.000000
551064.310547;7821490.089844;-8911.280273;0.000000
552089.310547;7819988.488281;-8779.769531;0.000000
550114.310547;7817492.078125;-8838.240234;0.000000
551151.810547;7819875.867188;-8829.780273;0.000000
549701.810547;7818693.359375;-8843.490234;0.000000
550901.810547;7821302.390625;-8919.490234;0.000000
550414.310547;7818937.367188;-8787.870117;0.000000
551589.310547;7818974.910156;-8804.870117;0.000000
549351.810547;7817773.628906;-8855.030273;0.000000
552264.310547;7821640.250000;-8845.610352;0.000000
550414.310547;7818055.179688;-8843.150391;0.000000
550951.810547;7821827.949219;-8919.209961;0.000000
550051.810547;7820326.347656;-8832.099609;0.000000
550914.310547;7819275.230469;-8801.769531;0.000000
552376.810547;7819031.218750;-8814.450195;0.000000
551139.310547;7819181.378906;-8813.230469;0.000000
549526.810547;7819294.000000;-8900.379883;0.000000
551839.310547;7816966.519531;-8782.610352;0.000000
551751.810547;7821415.007813;-8893.780273;0.000000
549489.310547;7821471.320313;-8964.730469;0.000000
549014.310547;7821114.691406;-8970.679688;0.000000
552214.310547;7820851.910156;-8845.519531;0.000000
551826.810547;7820438.968750;-8818.059570;0.000000
550201.810547;7820213.730469;-8801.360352;0.000000
