X;Y;Z;Strati
550914.310547;7817417.000000;-10244.000000;330.000000
550776.810547;7819913.410156;-10031.000000;330.000000
552001.810547;7818730.898438;-10017.400391;330.000000
550926.810547;7820776.828125;-10341.700195;330.000000
551901.810547;7816816.359375;-10056.299805;330.000000
549439.310547;7817323.148438;-9700.389648;330.000000
550739.310547;7820157.417969;-9791.450195;330.000000
549801.810547;7817642.238281;-10330.200195;330.000000
552151.810547;7820514.050781;-10105.400391;330.000000
550064.310547;7818505.660156;-10333.700195;330.000000
551514.310547;7820495.281250;-10364.400391;330.000000
550001.810547;7820176.187500;-9750.929688;330.000000
552076.810547;7821246.078125;-10522.099609;330.000000
550664.310547;7821490.089844;-10586.000000;330.000000
549251.810547;7818618.281250;-10325.599609;330.000000
551514.310547;7821527.628906;-10369.299805;330.000000
549701.810547;7819556.777344;-10266.099609;330.000000
549901.810547;7817942.558594;-10410.700195;330.000000
550939.310547;7818036.410156;-10217.299805;330.000000
551776.810547;7817454.539063;-10070.299805;330.000000
549789.310547;7817585.929688;-10300.799805;330.000000
552039.310547;7821490.089844;-10418.500000;330.000000
551539.310547;7821827.949219;-10202.299805;330.000000
551564.310547;7819969.718750;-10178.500000;330.000000
552339.310547;7820814.371094;-10489.700195;330.000000
550314.310547;7819706.937500;-10139.400391;330.000000
551814.310547;7820251.269531;-9635.629883;330.000000
551076.810547;7821583.941406;-10515.599609;330.000000
550914.310547;7820082.339844;-10153.200195;330.000000
549526.810547;7818749.667969;-9889.200195;330.000000
551839.310547;7819988.488281;-9660.790039;330.000000
549001.810547;7818242.878906;-10422.200195;330.000000
549601.810547;7818224.109375;-10341.900391;330.000000
550439.310547;7821189.769531;-10496.099609;330.000000
550626.810547;7817172.988281;-10277.799805;330.000000
549776.810547;7820270.039063;-10117.500000;330.000000
550939.310547;7821020.839844;-10528.099609;330.000000
551376.810547;7821433.781250;-10485.799805;330.000000
551739.310547;7818862.289063;-10293.099609;330.000000
551951.810547;7818430.578125;-10006.500000;330.000000
550126.810547;7816797.589844;-10071.500000;330.000000
549626.810547;7819406.617188;-10219.599609;330.000000
550776.810547;7820082.339844;-9900.080078;330.000000
550676.810547;7819894.640625;-9972.620117;330.000000
549389.310547;7818411.808594;-10328.700195;330.000000
551476.810547;7818805.980469;-10354.299805;330.000000
550751.810547;7821246.078125;-10568.700195;330.000000
549326.810547;7818355.500000;-10426.799805;330.000000
549401.810547;7819481.699219;-10447.599609;330.000000
549139.310547;7817998.871094;-10452.200195;330.000000
550314.310547;7820551.589844;-9718.400391;330.000000
550501.810547;7821039.609375;-10315.500000;330.000000
549326.810547;7820720.519531;-10386.700195;330.000000
550489.310547;7819706.937500;-10132.500000;330.000000
552389.310547;7817041.597656;-9676.919922;330.000000
551939.310547;7818993.679688;-10127.099609;330.000000
549776.810547;7821715.328125;-10417.799805;330.000000
551014.310547;7819688.167969;-10334.400391;330.000000
551439.310547;7821433.781250;-10472.400391;330.000000
551539.310547;7821358.699219;-10425.299805;330.000000
552139.310547;7817717.320313;-10047.599609;330.000000
549939.310547;7817717.320313;-10387.400391;330.000000
550839.310547;7817004.058594;-10267.900391;330.000000
549389.310547;7819162.609375;-10429.799805;330.000000
549264.310547;7821283.617188;-10348.799805;330.000000
549589.310547;7821659.019531;-10388.700195;330.000000
550339.310547;7816835.128906;-10010.299805;330.000000
550226.810547;7819725.710938;-10125.099609;330.000000
550714.310547;7821734.101563;-10563.599609;330.000000
551026.810547;7817942.558594;-10305.099609;330.000000
549776.810547;7817248.070313;-10274.200195;330.000000
551876.810547;7818036.410156;-10061.799805;330.000000
551539.310547;7817154.218750;-10107.700195;330.000000
551589.310547;7816985.289063;-10131.599609;330.000000
549664.310547;7817229.300781;-10132.200195;330.000000
550964.310547;7819125.070313;-10151.400391;330.000000
550989.310547;7821189.769531;-10606.200195;330.000000
550651.810547;7821565.167969;-10576.299805;330.000000
550126.810547;7816741.277344;-10130.799805;330.000000
550326.810547;7817210.527344;-10038.700195;330.000000
552026.810547;7820157.417969;-9611.799805;330.000000
552339.310547;7821283.617188;-10296.299805;330.000000
550626.810547;7817116.679688;-10317.299805;330.000000
549514.310547;7818092.718750;-10372.400391;330.000000
550864.310547;7819800.789063;-10178.700195;330.000000
550501.810547;7821189.769531;-10495.500000;330.000000
550151.810547;7819143.839844;-10120.799805;330.000000
549401.810547;7819650.628906;-10478.099609;330.000000
549876.810547;7819706.937500;-10283.599609;330.000000
551426.810547;7820908.218750;-10462.099609;330.000000
551989.310547;7820288.808594;-9633.150391;330.000000
550251.810547;7817492.078125;-10322.700195;330.000000
